916,-1,703,311,70,229,0.98908675,-1,-1,-1
916,-1,413,316,73,224,0.9365272,-1,-1,-1
912,-1,398,328,63,186,0.9912422,-1,-1,-1
912,-1,583,295,74,247,0.98456925,-1,-1,-1
912,-1,787,295,89,288,0.93638295,-1,-1,-1
345,-1,980,249,171,429,0.985933,-1,-1,-1
727,-1,752,298,127,384,0.9564509,-1,-1,-1
727,-1,429,345,41,106,0.9060872,-1,-1,-1
727,-1,518,351,30,87,0.8159161,-1,-1,-1
727,-1,535,349,33,96,0.7304184,-1,-1,-1
49,-1,1112,303,162,418,0.9905133,-1,-1,-1
877,-1,565,335,51,137,0.96392506,-1,-1,-1
877,-1,467,310,81,222,0.93059486,-1,-1,-1
877,-1,1036,270,229,433,0.89626944,-1,-1,-1
758,-1,630,332,63,168,0.99910456,-1,-1,-1
758,-1,483,343,55,152,0.9927648,-1,-1,-1
758,-1,526,305,98,292,0.7514065,-1,-1,-1
567,-1,353,318,70,209,0.98461056,-1,-1,-1
554,-1,481,289,123,361,0.92422074,-1,-1,-1
564,-1,367,321,59,186,0.9650817,-1,-1,-1
564,-1,740,323,104,276,0.9373029,-1,-1,-1
319,-1,525,344,51,130,0.98698294,-1,-1,-1
852,-1,519,343,53,139,0.99750036,-1,-1,-1
852,-1,603,232,176,483,0.9593675,-1,-1,-1
852,-1,102,192,196,515,0.94661653,-1,-1,-1
723,-1,632,320,116,294,0.9996295,-1,-1,-1
979,-1,497,325,67,158,0.99850214,-1,-1,-1
979,-1,424,335,64,175,0.99814117,-1,-1,-1
979,-1,701,325,80,247,0.81915987,-1,-1,-1
979,-1,370,331,49,136,0.7321585,-1,-1,-1
392,-1,612,322,79,203,0.99968374,-1,-1,-1
237,-1,747,330,53,157,0.99804235,-1,-1,-1
237,-1,620,351,46,102,0.7671871,-1,-1,-1
384,-1,817,293,107,302,0.9732035,-1,-1,-1
384,-1,550,337,51,135,0.9642344,-1,-1,-1
421,-1,480,337,73,152,0.988912,-1,-1,-1
421,-1,642,329,46,145,0.9770537,-1,-1,-1
421,-1,588,334,54,142,0.95300376,-1,-1,-1
70,-1,697,313,103,313,0.99777716,-1,-1,-1
70,-1,604,330,79,212,0.9933201,-1,-1,-1
70,-1,1119,309,142,392,0.8951212,-1,-1,-1
776,-1,934,262,144,428,0.9571311,-1,-1,-1
376,-1,610,330,51,162,0.97724164,-1,-1,-1
376,-1,1138,246,146,478,0.7175674,-1,-1,-1
229,-1,671,323,69,214,0.82058924,-1,-1,-1
598,-1,928,252,160,474,0.9385269,-1,-1,-1
598,-1,407,351,38,93,0.8250685,-1,-1,-1
598,-1,601,321,96,274,0.799334,-1,-1,-1
313,-1,605,339,57,157,0.9996778,-1,-1,-1
905,-1,716,274,105,324,0.99913675,-1,-1,-1
905,-1,373,332,54,153,0.95296156,-1,-1,-1
905,-1,521,339,50,130,0.93385935,-1,-1,-1
585,-1,554,344,55,143,0.99869436,-1,-1,-1
585,-1,420,326,74,216,0.98222166,-1,-1,-1
585,-1,1014,261,127,415,0.9715244,-1,-1,-1
505,-1,392,327,53,151,0.9935787,-1,-1,-1
505,-1,704,306,105,282,0.98562336,-1,-1,-1
679,-1,420,356,35,85,0.8168936,-1,-1,-1
725,-1,681,304,115,343,0.99706894,-1,-1,-1
725,-1,597,335,50,141,0.8980379,-1,-1,-1
725,-1,428,346,40,106,0.7322076,-1,-1,-1
74,-1,939,312,125,333,0.9987319,-1,-1,-1
74,-1,639,306,113,278,0.9937736,-1,-1,-1
74,-1,589,352,52,132,0.9899463,-1,-1,-1
74,-1,528,347,56,140,0.9584145,-1,-1,-1
74,-1,789,273,139,426,0.9216951,-1,-1,-1
74,-1,758,349,58,162,0.85102546,-1,-1,-1
688,-1,431,354,38,93,0.9535579,-1,-1,-1
720,-1,528,327,111,248,0.96736443,-1,-1,-1
720,-1,638,333,59,157,0.9407016,-1,-1,-1
455,-1,530,335,53,138,0.9114763,-1,-1,-1
965,-1,944,301,105,286,0.9960574,-1,-1,-1
965,-1,337,277,112,317,0.9869506,-1,-1,-1
965,-1,715,286,112,352,0.9704174,-1,-1,-1
965,-1,606,286,114,311,0.9551806,-1,-1,-1
965,-1,433,299,75,256,0.70359796,-1,-1,-1
705,-1,917,281,148,377,0.99919873,-1,-1,-1
705,-1,417,328,69,196,0.9975789,-1,-1,-1
705,-1,354,333,52,153,0.9796744,-1,-1,-1
456,-1,530,338,52,131,0.9052852,-1,-1,-1
626,-1,613,287,106,317,0.99795294,-1,-1,-1
626,-1,539,329,75,211,0.9978873,-1,-1,-1
626,-1,445,336,53,141,0.97864974,-1,-1,-1
858,-1,554,338,58,160,0.9983551,-1,-1,-1
858,-1,106,179,211,550,0.9682958,-1,-1,-1
858,-1,1060,296,189,422,0.96816593,-1,-1,-1
858,-1,615,338,50,149,0.94277674,-1,-1,-1
858,-1,778,294,89,288,0.7328504,-1,-1,-1
858,-1,828,307,71,256,0.7186693,-1,-1,-1
887,-1,412,323,58,163,0.99134326,-1,-1,-1
887,-1,705,320,68,226,0.90538025,-1,-1,-1
219,-1,618,354,47,99,0.7484819,-1,-1,-1
321,-1,506,340,51,126,0.96679217,-1,-1,-1
89,-1,830,355,63,167,0.99735653,-1,-1,-1
89,-1,681,359,107,224,0.91713494,-1,-1,-1
89,-1,900,335,82,258,0.79706085,-1,-1,-1
768,-1,357,342,32,101,0.81905067,-1,-1,-1
433,-1,768,305,119,293,0.9986835,-1,-1,-1
52,-1,941,213,304,527,0.91308135,-1,-1,-1
52,-1,607,293,99,290,0.905071,-1,-1,-1
311,-1,629,342,54,167,0.9990363,-1,-1,-1
406,-1,841,291,137,353,0.9997098,-1,-1,-1
406,-1,705,305,75,251,0.98026836,-1,-1,-1
406,-1,470,338,57,127,0.9795278,-1,-1,-1
406,-1,759,306,65,235,0.78514105,-1,-1,-1
256,-1,609,326,75,185,0.9997466,-1,-1,-1
520,-1,837,290,152,418,0.9683885,-1,-1,-1
520,-1,514,269,149,426,0.9124223,-1,-1,-1
362,-1,507,341,55,132,0.9942532,-1,-1,-1
362,-1,811,302,91,305,0.9518492,-1,-1,-1
339,-1,423,350,51,89,0.86476004,-1,-1,-1
988,-1,505,340,64,159,0.9998703,-1,-1,-1
988,-1,1023,278,132,447,0.75238293,-1,-1,-1
368,-1,666,316,75,222,0.99780077,-1,-1,-1
773,-1,864,276,119,359,0.9984256,-1,-1,-1
743,-1,450,340,56,147,0.9303041,-1,-1,-1
636,-1,505,332,66,188,0.9982431,-1,-1,-1
636,-1,1008,263,146,415,0.9808594,-1,-1,-1
636,-1,776,294,149,408,0.9510185,-1,-1,-1
654,-1,613,340,49,136,0.76622504,-1,-1,-1
927,-1,861,300,141,352,0.9960509,-1,-1,-1
927,-1,396,332,53,149,0.9921565,-1,-1,-1
386,-1,749,296,107,274,0.81835884,-1,-1,-1
907,-1,648,279,112,296,0.99488527,-1,-1,-1
907,-1,393,327,58,164,0.991657,-1,-1,-1
907,-1,509,340,57,122,0.97553307,-1,-1,-1
907,-1,1011,262,150,436,0.86006385,-1,-1,-1
993,-1,705,301,115,316,0.99798596,-1,-1,-1
993,-1,666,329,59,174,0.96756023,-1,-1,-1
993,-1,449,337,58,144,0.96479666,-1,-1,-1
872,-1,594,331,55,153,0.9984352,-1,-1,-1
872,-1,466,328,66,170,0.9977775,-1,-1,-1
872,-1,649,313,111,334,0.98504424,-1,-1,-1
872,-1,315,275,96,295,0.9537508,-1,-1,-1
811,-1,504,333,67,144,0.99995613,-1,-1,-1
811,-1,303,281,121,278,0.99823654,-1,-1,-1
811,-1,96,188,220,529,0.953312,-1,-1,-1
972,-1,383,329,52,171,0.9853196,-1,-1,-1
972,-1,988,285,190,423,0.9704372,-1,-1,-1
972,-1,435,330,57,199,0.72714305,-1,-1,-1
267,-1,620,297,108,276,0.9993717,-1,-1,-1
315,-1,570,341,56,146,0.9821967,-1,-1,-1
251,-1,615,337,66,156,0.99993086,-1,-1,-1
405,-1,478,337,57,131,0.9858732,-1,-1,-1
405,-1,916,274,121,387,0.9804819,-1,-1,-1
405,-1,727,300,93,261,0.9323942,-1,-1,-1
544,-1,677,332,61,178,0.9997919,-1,-1,-1
544,-1,498,333,59,164,0.9986135,-1,-1,-1
544,-1,357,286,111,332,0.95389783,-1,-1,-1
544,-1,553,342,50,150,0.95245034,-1,-1,-1
890,-1,646,316,84,226,0.9496858,-1,-1,-1
890,-1,449,331,58,150,0.9379817,-1,-1,-1
365,-1,722,312,91,254,0.7947242,-1,-1,-1
407,-1,810,297,120,335,0.9959847,-1,-1,-1
407,-1,474,341,57,121,0.9440693,-1,-1,-1
407,-1,690,307,75,239,0.7479102,-1,-1,-1
491,-1,563,278,99,299,0.9955167,-1,-1,-1
491,-1,930,290,132,395,0.9739198,-1,-1,-1
689,-1,436,354,31,90,0.9690323,-1,-1,-1
689,-1,1134,288,149,450,0.9138853,-1,-1,-1
24,-1,1010,311,104,316,0.9949851,-1,-1,-1
24,-1,710,356,54,141,0.9928256,-1,-1,-1
24,-1,756,352,46,137,0.8930895,-1,-1,-1
24,-1,792,354,51,128,0.8357394,-1,-1,-1
24,-1,834,302,102,284,0.76150626,-1,-1,-1
24,-1,614,355,52,128,0.72049946,-1,-1,-1
693,-1,792,298,126,365,0.9975872,-1,-1,-1
992,-1,661,322,83,207,0.9999672,-1,-1,-1
992,-1,459,343,62,140,0.99947625,-1,-1,-1
722,-1,603,321,98,276,0.7803648,-1,-1,-1
449,-1,553,332,55,155,0.99980396,-1,-1,-1
449,-1,431,351,44,83,0.87998635,-1,-1,-1
793,-1,849,267,148,410,0.99838483,-1,-1,-1
580,-1,554,344,62,158,0.99990726,-1,-1,-1
580,-1,398,333,67,173,0.9987382,-1,-1,-1
580,-1,911,264,115,440,0.884709,-1,-1,-1
851,-1,710,338,68,190,0.99093115,-1,-1,-1
851,-1,1004,269,161,405,0.9896282,-1,-1,-1
851,-1,673,329,59,183,0.96498114,-1,-1,-1
851,-1,104,192,189,537,0.8753432,-1,-1,-1
851,-1,371,331,46,124,0.755153,-1,-1,-1
73,-1,704,358,56,149,0.8896577,-1,-1,-1
73,-1,618,319,98,257,0.830789,-1,-1,-1
73,-1,752,296,127,392,0.82149535,-1,-1,-1
73,-1,595,354,49,130,0.7403678,-1,-1,-1
217,-1,1087,183,174,558,0.9498543,-1,-1,-1
428,-1,457,340,61,130,0.9794663,-1,-1,-1
428,-1,584,334,49,127,0.9506382,-1,-1,-1
390,-1,652,310,78,235,0.9952624,-1,-1,-1
977,-1,506,316,81,191,0.9999149,-1,-1,-1
977,-1,413,322,76,206,0.9942199,-1,-1,-1
977,-1,371,330,54,148,0.94304395,-1,-1,-1
977,-1,764,324,101,285,0.9366395,-1,-1,-1
415,-1,668,326,55,168,0.9978607,-1,-1,-1
918,-1,668,317,61,197,0.9982772,-1,-1,-1
918,-1,497,324,61,176,0.9961515,-1,-1,-1
918,-1,431,310,80,243,0.7192841,-1,-1,-1
859,-1,784,294,111,332,0.9966307,-1,-1,-1
859,-1,121,176,204,557,0.99128586,-1,-1,-1
859,-1,599,337,52,154,0.9819095,-1,-1,-1
859,-1,558,342,57,162,0.97157997,-1,-1,-1
859,-1,1022,288,133,391,0.93460834,-1,-1,-1
4,-1,668,365,43,92,0.9886824,-1,-1,-1
4,-1,988,324,107,292,0.88305336,-1,-1,-1
4,-1,617,370,33,79,0.75932217,-1,-1,-1
821,-1,382,323,61,169,0.91058165,-1,-1,-1
821,-1,81,183,242,564,0.86699945,-1,-1,-1
371,-1,634,324,66,194,0.9980799,-1,-1,-1
704,-1,421,333,81,197,0.99899954,-1,-1,-1
704,-1,355,340,56,138,0.9887135,-1,-1,-1
704,-1,992,270,113,405,0.72733104,-1,-1,-1
242,-1,727,339,51,136,0.9690467,-1,-1,-1
242,-1,625,348,51,126,0.8154007,-1,-1,-1
919,-1,656,324,59,192,0.98575807,-1,-1,-1
452,-1,546,332,54,147,0.9991609,-1,-1,-1
452,-1,425,350,46,83,0.8655906,-1,-1,-1
883,-1,766,308,110,305,0.9983358,-1,-1,-1
883,-1,520,287,114,332,0.99487066,-1,-1,-1
883,-1,378,319,55,179,0.8317508,-1,-1,-1
653,-1,617,332,46,144,0.77061385,-1,-1,-1
547,-1,485,270,124,401,0.95019174,-1,-1,-1
547,-1,645,335,57,146,0.93907577,-1,-1,-1
547,-1,401,307,89,253,0.74890727,-1,-1,-1
708,-1,325,328,59,176,0.99457115,-1,-1,-1
708,-1,411,330,64,185,0.9244498,-1,-1,-1
708,-1,818,298,87,308,0.8489727,-1,-1,-1
550,-1,434,295,117,301,0.98864496,-1,-1,-1
550,-1,679,255,172,472,0.9714977,-1,-1,-1
550,-1,638,336,61,160,0.95065045,-1,-1,-1
925,-1,391,331,47,139,0.95356786,-1,-1,-1
925,-1,447,332,48,142,0.93832564,-1,-1,-1
925,-1,615,281,100,372,0.9327298,-1,-1,-1
925,-1,1030,266,113,444,0.77965444,-1,-1,-1
548,-1,642,342,49,134,0.98928237,-1,-1,-1
548,-1,525,270,134,429,0.94169736,-1,-1,-1
548,-1,422,308,105,262,0.8874323,-1,-1,-1
538,-1,556,346,64,163,0.9654664,-1,-1,-1
538,-1,468,315,71,203,0.9610816,-1,-1,-1
538,-1,500,329,77,198,0.8700018,-1,-1,-1
538,-1,405,329,57,172,0.82854605,-1,-1,-1
570,-1,619,331,76,216,0.99906474,-1,-1,-1
570,-1,379,312,77,246,0.9747054,-1,-1,-1
570,-1,683,337,52,158,0.8107116,-1,-1,-1
15,-1,828,341,59,175,0.9958152,-1,-1,-1
516,-1,575,326,68,177,0.99943787,-1,-1,-1
516,-1,981,443,137,267,0.9953176,-1,-1,-1
44,-1,588,336,75,190,0.9965,-1,-1,-1
44,-1,1010,315,122,344,0.97821087,-1,-1,-1
44,-1,813,333,114,314,0.77865994,-1,-1,-1
968,-1,369,265,135,384,0.9931867,-1,-1,-1
968,-1,1035,282,130,356,0.98703694,-1,-1,-1
968,-1,647,297,89,289,0.9563145,-1,-1,-1
968,-1,537,325,62,207,0.82902557,-1,-1,-1
968,-1,545,303,89,284,0.7816622,-1,-1,-1
300,-1,847,309,110,324,0.9989962,-1,-1,-1
17,-1,815,343,61,167,0.99667513,-1,-1,-1
17,-1,751,353,54,129,0.74951816,-1,-1,-1
17,-1,625,362,40,110,0.7147329,-1,-1,-1
334,-1,446,351,48,91,0.87379175,-1,-1,-1
458,-1,519,339,48,125,0.71732986,-1,-1,-1
457,-1,525,340,50,129,0.8770425,-1,-1,-1
542,-1,500,336,73,173,0.999869,-1,-1,-1
542,-1,708,319,69,198,0.9990326,-1,-1,-1
542,-1,310,289,105,287,0.9796429,-1,-1,-1
542,-1,551,343,57,152,0.9180823,-1,-1,-1
542,-1,402,326,60,175,0.8379944,-1,-1,-1
34,-1,587,347,71,181,0.9995028,-1,-1,-1
34,-1,780,345,63,185,0.97547287,-1,-1,-1
34,-1,835,343,55,167,0.9739735,-1,-1,-1
34,-1,752,341,66,191,0.8967071,-1,-1,-1
34,-1,700,336,70,204,0.7899184,-1,-1,-1
603,-1,765,306,106,341,0.9630916,-1,-1,-1
603,-1,410,352,37,96,0.9002581,-1,-1,-1
369,-1,655,322,69,215,0.9737704,-1,-1,-1
416,-1,541,320,85,196,0.99936837,-1,-1,-1
416,-1,658,328,57,158,0.99902296,-1,-1,-1
377,-1,606,335,53,154,0.99739707,-1,-1,-1
377,-1,1054,254,214,469,0.9720267,-1,-1,-1
738,-1,453,338,55,129,0.7567179,-1,-1,-1
954,-1,394,321,64,176,0.99954104,-1,-1,-1
954,-1,852,240,140,408,0.97077346,-1,-1,-1
954,-1,567,344,60,151,0.9704827,-1,-1,-1
954,-1,676,304,113,301,0.8810137,-1,-1,-1
954,-1,764,277,128,387,0.82102245,-1,-1,-1
605,-1,857,308,129,385,0.99564606,-1,-1,-1
605,-1,443,337,50,129,0.8605307,-1,-1,-1
605,-1,410,352,37,100,0.79997003,-1,-1,-1
93,-1,1031,337,120,294,0.9989685,-1,-1,-1
93,-1,567,351,75,202,0.95974404,-1,-1,-1
93,-1,780,330,119,308,0.9583741,-1,-1,-1
93,-1,823,381,139,280,0.9285804,-1,-1,-1
93,-1,682,302,117,338,0.787938,-1,-1,-1
882,-1,362,308,60,203,0.97932327,-1,-1,-1
882,-1,512,286,107,305,0.96933955,-1,-1,-1
882,-1,815,304,111,322,0.9648697,-1,-1,-1
382,-1,865,274,125,365,0.9980009,-1,-1,-1
382,-1,566,337,53,139,0.98622596,-1,-1,-1
475,-1,474,347,36,92,0.79695237,-1,-1,-1
939,-1,871,327,107,307,0.996995,-1,-1,-1
939,-1,461,296,96,258,0.77160233,-1,-1,-1
50,-1,738,236,193,495,0.936024,-1,-1,-1
273,-1,610,261,138,383,0.9977793,-1,-1,-1
841,-1,847,310,109,309,0.99218607,-1,-1,-1
841,-1,550,338,50,140,0.99173135,-1,-1,-1
841,-1,386,291,100,286,0.9914239,-1,-1,-1
841,-1,950,293,151,391,0.9480776,-1,-1,-1
841,-1,98,180,221,557,0.90162915,-1,-1,-1
611,-1,442,328,56,154,0.9975641,-1,-1,-1
474,-1,482,338,53,117,0.882831,-1,-1,-1
41,-1,592,340,68,180,0.99979585,-1,-1,-1
41,-1,684,314,101,304,0.9952512,-1,-1,-1
41,-1,870,327,102,275,0.9944121,-1,-1,-1
41,-1,956,323,109,272,0.9859671,-1,-1,-1
41,-1,1075,320,113,294,0.96873236,-1,-1,-1
28,-1,823,336,67,195,0.97463256,-1,-1,-1
28,-1,702,347,62,157,0.9590295,-1,-1,-1
28,-1,608,354,60,147,0.9589999,-1,-1,-1
28,-1,944,334,82,221,0.88135713,-1,-1,-1
28,-1,680,347,58,159,0.7339299,-1,-1,-1
373,-1,627,328,58,181,0.997004,-1,-1,-1
796,-1,548,324,56,155,0.99969506,-1,-1,-1
796,-1,708,287,111,314,0.9993197,-1,-1,-1
796,-1,140,178,240,550,0.99280727,-1,-1,-1
541,-1,502,335,73,174,0.9998567,-1,-1,-1
541,-1,396,324,61,174,0.9649348,-1,-1,-1
541,-1,713,325,76,205,0.9560372,-1,-1,-1
541,-1,419,330,55,158,0.86318547,-1,-1,-1
541,-1,549,342,57,151,0.7121353,-1,-1,-1
359,-1,541,328,55,155,0.9878632,-1,-1,-1
359,-1,910,286,129,381,0.9088827,-1,-1,-1
80,-1,737,350,64,163,0.9930375,-1,-1,-1
80,-1,517,343,60,166,0.98756707,-1,-1,-1
80,-1,644,436,49,83,0.9865175,-1,-1,-1
80,-1,667,355,64,149,0.9734946,-1,-1,-1
80,-1,573,341,62,163,0.94594586,-1,-1,-1
80,-1,712,357,61,152,0.89182454,-1,-1,-1
80,-1,808,299,130,394,0.8252606,-1,-1,-1
80,-1,870,307,103,339,0.78024524,-1,-1,-1
80,-1,634,359,59,147,0.7585849,-1,-1,-1
853,-1,942,282,129,345,0.99960965,-1,-1,-1
853,-1,516,335,63,150,0.998351,-1,-1,-1
853,-1,622,312,82,229,0.99631906,-1,-1,-1
853,-1,112,183,209,538,0.97561985,-1,-1,-1
853,-1,370,335,48,117,0.76707035,-1,-1,-1
853,-1,426,347,39,94,0.76435286,-1,-1,-1
540,-1,503,328,73,192,0.99919516,-1,-1,-1
540,-1,737,325,74,206,0.9974147,-1,-1,-1
540,-1,393,332,60,161,0.98976,-1,-1,-1
540,-1,430,329,53,153,0.9062916,-1,-1,-1
540,-1,291,315,103,241,0.79125255,-1,-1,-1
218,-1,952,212,198,494,0.9891558,-1,-1,-1
218,-1,618,353,51,96,0.7285389,-1,-1,-1
846,-1,596,325,58,171,0.99924856,-1,-1,-1
846,-1,373,275,133,381,0.994768,-1,-1,-1
846,-1,99,182,204,564,0.89082396,-1,-1,-1
846,-1,794,319,89,273,0.8639582,-1,-1,-1
59,-1,666,348,70,171,0.99990547,-1,-1,-1
59,-1,756,250,136,441,0.76133627,-1,-1,-1
59,-1,586,355,49,130,0.7270439,-1,-1,-1
527,-1,611,321,108,295,0.9989397,-1,-1,-1
527,-1,366,281,109,314,0.9843901,-1,-1,-1
427,-1,460,339,61,132,0.9961224,-1,-1,-1
427,-1,1068,281,201,431,0.9942042,-1,-1,-1
427,-1,594,334,48,130,0.95115286,-1,-1,-1
427,-1,567,335,49,129,0.7020419,-1,-1,-1
445,-1,565,325,67,181,0.9754346,-1,-1,-1
555,-1,1060,309,176,396,0.96770245,-1,-1,-1
555,-1,486,277,132,422,0.89352345,-1,-1,-1
333,-1,448,348,45,99,0.8969118,-1,-1,-1
528,-1,366,284,104,300,0.98618615,-1,-1,-1
528,-1,596,320,103,277,0.71857387,-1,-1,-1
893,-1,618,330,64,178,0.9997677,-1,-1,-1
893,-1,474,333,56,140,0.9985788,-1,-1,-1
893,-1,1109,190,168,542,0.8658325,-1,-1,-1
43,-1,588,327,73,206,0.9998078,-1,-1,-1
43,-1,927,324,126,321,0.9984798,-1,-1,-1
43,-1,1168,305,112,334,0.98263675,-1,-1,-1
43,-1,776,324,98,299,0.9658494,-1,-1,-1
43,-1,681,311,117,343,0.91100144,-1,-1,-1
43,-1,1012,337,108,286,0.7910468,-1,-1,-1
499,-1,393,312,70,202,0.9984609,-1,-1,-1
499,-1,767,237,201,478,0.9960283,-1,-1,-1
499,-1,941,265,140,447,0.939493,-1,-1,-1
499,-1,740,311,89,272,0.7308712,-1,-1,-1
499,-1,458,352,30,81,0.7187233,-1,-1,-1
812,-1,500,335,58,138,0.9971848,-1,-1,-1
812,-1,310,286,111,263,0.99285346,-1,-1,-1
812,-1,934,249,223,428,0.9833782,-1,-1,-1
812,-1,100,190,218,528,0.96408105,-1,-1,-1
713,-1,370,325,69,192,0.87977046,-1,-1,-1
886,-1,405,321,57,175,0.9849504,-1,-1,-1
886,-1,565,265,122,389,0.800487,-1,-1,-1
88,-1,862,344,77,214,0.99686277,-1,-1,-1
88,-1,683,365,90,199,0.9490507,-1,-1,-1
88,-1,583,327,83,235,0.82164216,-1,-1,-1
38,-1,892,341,78,220,0.8772664,-1,-1,-1
38,-1,816,339,77,226,0.7879626,-1,-1,-1
38,-1,977,324,86,247,0.7303651,-1,-1,-1
349,-1,789,279,94,307,0.98203665,-1,-1,-1
629,-1,484,338,50,147,0.9686507,-1,-1,-1
629,-1,705,261,132,420,0.956923,-1,-1,-1
629,-1,575,321,89,256,0.8400009,-1,-1,-1
559,-1,605,261,139,382,0.98020387,-1,-1,-1
559,-1,360,330,55,149,0.9562835,-1,-1,-1
559,-1,643,252,184,464,0.9462018,-1,-1,-1
559,-1,892,315,121,332,0.8356196,-1,-1,-1
393,-1,599,324,69,191,0.98051476,-1,-1,-1
241,-1,624,346,54,126,0.95001125,-1,-1,-1
241,-1,728,338,51,140,0.8619471,-1,-1,-1
714,-1,382,335,68,192,0.9993206,-1,-1,-1
714,-1,698,316,68,229,0.9635269,-1,-1,-1
539,-1,501,328,79,189,0.99703026,-1,-1,-1
539,-1,399,327,58,167,0.9767477,-1,-1,-1
539,-1,469,319,66,181,0.9718847,-1,-1,-1
539,-1,545,335,62,166,0.8006286,-1,-1,-1
268,-1,629,294,110,282,0.99882156,-1,-1,-1
873,-1,462,326,71,178,0.99988365,-1,-1,-1
873,-1,665,308,150,375,0.9962513,-1,-1,-1
873,-1,316,280,99,279,0.9698373,-1,-1,-1
873,-1,598,332,55,151,0.95960873,-1,-1,-1
296,-1,1054,294,219,411,0.99804676,-1,-1,-1
379,-1,976,259,165,447,0.99614006,-1,-1,-1
379,-1,588,331,49,148,0.9708292,-1,-1,-1
413,-1,684,327,63,183,0.9956949,-1,-1,-1
413,-1,612,320,78,212,0.98584425,-1,-1,-1
764,-1,700,317,71,212,0.9988416,-1,-1,-1
601,-1,689,315,105,310,0.9969607,-1,-1,-1
601,-1,431,338,53,120,0.9337483,-1,-1,-1
952,-1,591,343,64,164,0.99906045,-1,-1,-1
952,-1,397,324,62,158,0.9988054,-1,-1,-1
952,-1,677,336,56,148,0.9864949,-1,-1,-1
952,-1,1068,140,209,613,0.9069487,-1,-1,-1
952,-1,849,304,130,369,0.8473014,-1,-1,-1
952,-1,736,305,110,301,0.78095096,-1,-1,-1
969,-1,1097,282,144,376,0.99364567,-1,-1,-1
969,-1,509,300,111,288,0.94475275,-1,-1,-1
969,-1,386,254,144,407,0.9346783,-1,-1,-1
969,-1,615,295,83,242,0.78646886,-1,-1,-1
975,-1,418,344,67,196,0.98175675,-1,-1,-1
975,-1,531,312,69,191,0.97806954,-1,-1,-1
947,-1,566,334,54,143,0.9750299,-1,-1,-1
947,-1,1100,305,146,396,0.974309,-1,-1,-1
947,-1,397,331,48,138,0.9548039,-1,-1,-1
947,-1,688,253,146,428,0.8800222,-1,-1,-1
947,-1,995,288,132,415,0.78272927,-1,-1,-1
947,-1,661,339,64,194,0.7442143,-1,-1,-1
551,-1,459,290,118,314,0.9985826,-1,-1,-1
551,-1,396,353,32,88,0.9035397,-1,-1,-1
551,-1,791,237,141,480,0.84795153,-1,-1,-1
